post_id,timestamp,hour,day_of_week,platform,post_type,views,likes,reposts
2609,2024-01-26 17:31:00,17,Friday,VK,Text,6864,1543,477
2610,2024-01-06 08:56:00,8,Saturday,Telegram,Video,1167,729,459
2611,2024-01-06 08:30:00,8,Saturday,VK,Story,1606,1628,393
2612,2024-01-02 02:59:00,2,Tuesday,VK,Video,3113,1460,225
2613,2024-01-10 16:55:00,16,Wednesday,Instagram,Video,9959,958,399
2614,2024-01-17 03:32:00,3,Wednesday,TikTok,Story,6742,664,359
2615,2024-01-11 14:21:00,14,Thursday,VK,Story,4166,483,429
2616,2024-01-01 23:51:00,23,Monday,TikTok,Image,1047,577,412
2617,2024-01-07 07:07:00,7,Sunday,VK,Video,4489,1394,14
2618,2024-01-27 00:41:00,0,Saturday,VK,Text,8243,1985,47
2619,2024-01-19 18:37:00,18,Friday,Instagram,Video,1271,1832,138
2620,2024-01-07 15:17:00,15,Sunday,Telegram,Video,6214,220,491
2621,2024-01-07 13:15:00,13,Sunday,Telegram,Story,271,1986,33
2622,2024-01-27 05:26:00,5,Saturday,VK,Image,5782,1212,419
2623,2024-01-01 02:42:00,2,Monday,Instagram,Video,9435,1953,413
2624,2024-01-25 03:02:00,3,Thursday,TikTok,Text,5956,1091,354
2625,2024-01-14 15:55:00,15,Sunday,TikTok,Video,6309,1106,456
2626,2024-01-06 21:01:00,21,Saturday,VK,Text,3677,224,209
2627,2024-01-12 19:35:00,19,Friday,Telegram,Story,8480,909,18
2628,2024-01-23 15:11:00,15,Tuesday,Instagram,Image,4176,1811,486
2629,2024-01-20 11:27:00,11,Saturday,Telegram,Video,257,1992,195
2630,2024-01-25 03:42:00,3,Thursday,TikTok,Image,7877,1106,325
2631,2024-01-07 19:53:00,19,Sunday,Telegram,Video,2817,476,114
2632,2024-01-06 11:36:00,11,Saturday,TikTok,Text,8537,1304,416
2633,2024-01-23 21:32:00,21,Tuesday,Instagram,Image,2895,1532,351
2634,2024-01-30 00:40:00,0,Tuesday,Instagram,Video,7300,363,463
2635,2024-01-22 04:28:00,4,Monday,VK,Story,7628,1267,74
2636,2024-01-04 17:07:00,17,Thursday,VK,Text,2477,1352,149
2637,2024-01-22 01:14:00,1,Monday,Telegram,Image,9141,1052,35
2638,2024-01-02 20:03:00,20,Tuesday,Instagram,Video,1910,634,241
2639,2024-01-29 07:45:00,7,Monday,Instagram,Image,5290,1608,150
2640,2024-01-13 23:21:00,23,Saturday,VK,Video,5532,381,62
2641,2024-01-27 14:48:00,14,Saturday,TikTok,Text,7995,193,153
2642,2024-01-12 00:52:00,0,Friday,Telegram,Story,2226,1310,187
2643,2024-01-12 20:33:00,20,Friday,Telegram,Text,7053,683,222
2644,2024-01-26 12:48:00,12,Friday,VK,Image,3130,764,92
2645,2024-01-22 07:22:00,7,Monday,Instagram,Image,6423,1178,4
2646,2024-01-23 09:42:00,9,Tuesday,VK,Video,5847,1691,437
2647,2024-01-22 18:38:00,18,Monday,VK,Text,5705,1114,165
2648,2024-01-10 22:09:00,22,Wednesday,VK,Video,5991,331,445
2649,2024-01-06 12:07:00,12,Saturday,VK,Text,3176,444,24
2650,2024-01-01 19:31:00,19,Monday,TikTok,Image,2444,1866,97
2651,2024-01-09 06:38:00,6,Tuesday,TikTok,Video,719,1076,267
2652,2024-01-30 02:23:00,2,Tuesday,Instagram,Video,2507,1346,149
2653,2024-01-28 03:50:00,3,Sunday,VK,Text,6360,1939,392
2654,2024-01-09 06:49:00,6,Tuesday,TikTok,Story,3104,302,251
2655,2024-01-02 18:19:00,18,Tuesday,Instagram,Text,4014,697,83
2656,2024-01-26 12:07:00,12,Friday,VK,Story,3696,897,284
2657,2024-01-16 17:49:00,17,Tuesday,Telegram,Text,9969,78,171
2658,2024-01-04 18:32:00,18,Thursday,TikTok,Image,4139,65,220
2659,2024-01-15 08:04:00,8,Monday,Instagram,Video,1404,640,108
2660,2024-01-14 00:25:00,0,Sunday,Telegram,Text,5730,1237,26
2661,2024-01-20 14:28:00,14,Saturday,VK,Image,7382,429,245
2662,2024-01-24 23:21:00,23,Wednesday,VK,Text,3407,1960,54
2663,2024-01-23 00:23:00,0,Tuesday,VK,Video,1461,576,464
2664,2024-01-19 16:48:00,16,Friday,TikTok,Text,6765,559,132
2665,2024-01-13 17:22:00,17,Saturday,Instagram,Story,4394,252,51
2666,2024-01-16 12:40:00,12,Tuesday,Telegram,Video,1887,1234,492
2667,2024-01-21 04:15:00,4,Sunday,Instagram,Story,1173,757,252
2668,2024-01-30 18:51:00,18,Tuesday,TikTok,Image,9457,1507,268
2669,2024-01-12 08:56:00,8,Friday,Instagram,Image,6002,536,297
2670,2024-01-05 13:48:00,13,Friday,TikTok,Text,3699,1689,398
2671,2024-01-18 08:40:00,8,Thursday,VK,Story,3155,86,78
2672,2024-01-05 09:04:00,9,Friday,Telegram,Story,6576,1511,17
2673,2024-01-06 02:25:00,2,Saturday,VK,Video,759,1854,305
2674,2024-01-21 08:20:00,8,Sunday,Instagram,Story,6420,449,257
2675,2024-01-17 20:19:00,20,Wednesday,VK,Story,6613,1296,342
2676,2024-01-18 16:30:00,16,Thursday,Telegram,Video,4742,1218,106
2677,2024-01-16 23:37:00,23,Tuesday,VK,Video,9421,1088,396
2678,2024-01-11 15:52:00,15,Thursday,Telegram,Story,6473,1341,490
2679,2024-01-24 04:05:00,4,Wednesday,Telegram,Text,4566,525,451
2680,2024-01-14 12:06:00,12,Sunday,VK,Video,9760,1332,46
2681,2024-01-02 14:56:00,14,Tuesday,TikTok,Video,5687,1585,245
2682,2024-01-07 20:39:00,20,Sunday,Instagram,Story,2571,1263,88
2683,2024-01-23 10:36:00,10,Tuesday,TikTok,Story,9443,1410,202
2684,2024-01-24 03:40:00,3,Wednesday,TikTok,Video,6275,1319,433
2685,2024-01-06 05:21:00,5,Saturday,VK,Story,8384,1171,239
2686,2024-01-05 06:51:00,6,Friday,Instagram,Video,1381,1511,489
2687,2024-01-17 07:21:00,7,Wednesday,Instagram,Text,3277,624,267
2688,2024-01-13 19:54:00,19,Saturday,TikTok,Text,5767,1040,12
2689,2024-01-15 14:08:00,14,Monday,VK,Video,4611,685,136
2690,2024-01-02 03:13:00,3,Tuesday,Instagram,Video,3981,1452,314
2691,2024-01-09 16:05:00,16,Tuesday,TikTok,Image,2513,1505,172
2692,2024-01-03 12:48:00,12,Wednesday,Instagram,Image,1644,1968,229
2693,2024-01-10 03:00:00,3,Wednesday,VK,Story,4884,429,197
2694,2024-01-13 10:41:00,10,Saturday,VK,Story,5861,1910,490
2695,2024-01-10 23:17:00,23,Wednesday,VK,Video,7974,285,242
2696,2024-01-03 04:17:00,4,Wednesday,Instagram,Video,7061,1594,42
2697,2024-01-01 01:37:00,1,Monday,Telegram,Image,5726,617,329
2698,2024-01-08 22:07:00,22,Monday,Instagram,Image,4614,580,278
2699,2024-01-22 05:35:00,5,Monday,Telegram,Video,1245,1776,78
2700,2024-01-09 20:02:00,20,Tuesday,VK,Text,9202,1722,428
2701,2024-01-09 23:24:00,23,Tuesday,TikTok,Text,5550,99,278
2702,2024-01-03 14:30:00,14,Wednesday,Telegram,Story,1666,291,231
2703,2024-01-20 06:13:00,6,Saturday,VK,Video,3105,1581,100
2704,2024-01-06 22:15:00,22,Saturday,VK,Video,4607,1204,161
2705,2024-01-18 00:07:00,0,Thursday,Telegram,Story,4348,647,143
2706,2024-01-22 06:51:00,6,Monday,TikTok,Image,8383,820,446
2707,2024-01-04 05:46:00,5,Thursday,VK,Image,4092,1388,108
2708,2024-01-12 19:14:00,19,Friday,Telegram,Text,8622,1237,434
2709,2024-01-02 04:47:00,4,Tuesday,TikTok,Video,8127,1322,232
2710,2024-01-25 01:02:00,1,Thursday,TikTok,Image,5860,877,110
2711,2024-01-08 12:00:00,12,Monday,VK,Text,9246,471,415
2712,2024-01-27 06:23:00,6,Saturday,Instagram,Text,8145,1642,421
2713,2024-01-30 21:19:00,21,Tuesday,Instagram,Text,3077,759,231
2714,2024-01-13 23:48:00,23,Saturday,VK,Image,5447,1206,439
2715,2024-01-09 21:39:00,21,Tuesday,TikTok,Image,4389,310,237
2716,2024-01-07 12:09:00,12,Sunday,VK,Video,629,609,196
2717,2024-01-07 10:43:00,10,Sunday,Telegram,Video,2992,1944,272
2718,2024-01-22 05:33:00,5,Monday,Instagram,Text,9558,1896,85
2719,2024-01-10 03:31:00,3,Wednesday,Telegram,Text,7543,538,294
2720,2024-01-22 11:33:00,11,Monday,VK,Image,9765,149,40
2721,2024-01-05 00:14:00,0,Friday,VK,Image,4834,1799,47
2722,2024-01-05 12:39:00,12,Friday,TikTok,Video,9889,287,465
2723,2024-01-08 15:03:00,15,Monday,TikTok,Video,2625,672,411
2724,2024-01-22 11:32:00,11,Monday,TikTok,Story,3861,520,76
2725,2024-01-22 09:18:00,9,Monday,Telegram,Video,6241,1379,177
2726,2024-01-13 14:13:00,14,Saturday,TikTok,Image,2842,1879,489
2727,2024-01-11 08:59:00,8,Thursday,VK,Text,4735,1173,256
2728,2024-01-01 13:01:00,13,Monday,TikTok,Story,4525,123,116
2729,2024-01-20 04:24:00,4,Saturday,Instagram,Video,8761,589,433
2730,2024-01-05 17:43:00,17,Friday,TikTok,Video,3930,1540,18
2731,2024-01-13 20:09:00,20,Saturday,Telegram,Image,7092,1399,481
2732,2024-01-28 18:01:00,18,Sunday,Instagram,Story,633,700,58
2733,2024-01-21 05:18:00,5,Sunday,Instagram,Video,4662,646,195
2734,2024-01-25 05:21:00,5,Thursday,Instagram,Text,7220,1430,106
2735,2024-01-12 07:20:00,7,Friday,Telegram,Image,6663,1858,450
2736,2024-01-16 11:03:00,11,Tuesday,VK,Story,7389,832,424
2737,2024-01-10 10:05:00,10,Wednesday,TikTok,Video,4187,1883,393
2738,2024-01-15 03:14:00,3,Monday,Instagram,Video,9053,884,283
2739,2024-01-30 19:51:00,19,Tuesday,Instagram,Story,9182,1957,33
2740,2024-01-18 19:23:00,19,Thursday,Instagram,Image,2455,1903,294
2741,2024-01-17 10:08:00,10,Wednesday,VK,Story,2055,1778,494
2742,2024-01-30 03:31:00,3,Tuesday,VK,Story,3071,949,250
2743,2024-01-13 22:58:00,22,Saturday,Telegram,Image,5639,1692,125
2744,2024-01-15 18:13:00,18,Monday,VK,Video,7593,951,338
2745,2024-01-19 07:50:00,7,Friday,TikTok,Text,1772,1144,105
2746,2024-01-17 01:28:00,1,Wednesday,Telegram,Image,2936,1908,439
2747,2024-01-10 08:49:00,8,Wednesday,Telegram,Text,5027,367,179
2748,2024-01-27 14:34:00,14,Saturday,TikTok,Video,5039,1271,109
2749,2024-01-23 16:18:00,16,Tuesday,TikTok,Story,3744,12,227
2750,2024-01-05 18:12:00,18,Friday,TikTok,Text,2397,1756,120
2751,2024-01-21 10:50:00,10,Sunday,Telegram,Video,4161,413,106
2752,2024-01-02 18:31:00,18,Tuesday,Telegram,Video,3266,34,130
2753,2024-01-05 10:51:00,10,Friday,Telegram,Story,9611,1876,22
2754,2024-01-24 02:03:00,2,Wednesday,TikTok,Story,283,518,144
2755,2024-01-16 03:20:00,3,Tuesday,TikTok,Video,9575,705,326
2756,2024-01-08 05:23:00,5,Monday,Instagram,Video,2946,1498,153
2757,2024-01-06 00:39:00,0,Saturday,VK,Text,9724,70,106
2758,2024-01-05 15:50:00,15,Friday,Instagram,Video,4822,1541,145
2759,2024-01-15 20:24:00,20,Monday,TikTok,Video,882,132,251
2760,2024-01-15 14:38:00,14,Monday,Telegram,Text,1607,1530,493
2761,2024-01-29 08:46:00,8,Monday,TikTok,Image,5955,64,301
2762,2024-01-16 14:07:00,14,Tuesday,VK,Text,7638,1196,69
2763,2024-01-02 14:05:00,14,Tuesday,Instagram,Text,776,983,30
2764,2024-01-27 09:11:00,9,Saturday,Instagram,Story,7350,1732,92
2765,2024-01-10 09:21:00,9,Wednesday,Telegram,Text,7913,1072,136
2766,2024-01-05 20:11:00,20,Friday,Instagram,Video,4190,1730,373
2767,2024-01-21 05:39:00,5,Sunday,Instagram,Video,5823,1116,162
2768,2024-01-14 19:49:00,19,Sunday,TikTok,Video,9652,1740,80
2769,2024-01-09 00:11:00,0,Tuesday,Instagram,Image,2786,555,315
2770,2024-01-11 05:21:00,5,Thursday,Instagram,Video,8482,122,75
2771,2024-01-14 08:06:00,8,Sunday,Instagram,Image,9134,434,62
2772,2024-01-27 04:31:00,4,Saturday,Telegram,Video,8626,927,99
2773,2024-01-05 12:50:00,12,Friday,Telegram,Text,7789,239,435
2774,2024-01-08 17:16:00,17,Monday,TikTok,Story,1210,1316,47
2775,2024-01-01 04:18:00,4,Monday,Instagram,Video,678,926,444
2776,2024-01-01 04:42:00,4,Monday,Telegram,Image,161,1970,407
2777,2024-01-10 16:17:00,16,Wednesday,Telegram,Image,486,1320,73
2778,2024-01-02 07:38:00,7,Tuesday,TikTok,Story,9461,164,313
2779,2024-01-03 20:55:00,20,Wednesday,VK,Video,2300,174,191
2780,2024-01-05 14:29:00,14,Friday,Instagram,Text,1783,971,29
2781,2024-01-14 14:24:00,14,Sunday,Telegram,Video,6421,1215,156
2782,2024-01-17 08:31:00,8,Wednesday,TikTok,Video,8156,1272,486
2783,2024-01-24 04:20:00,4,Wednesday,TikTok,Story,8778,658,265
2784,2024-01-12 20:31:00,20,Friday,TikTok,Video,7514,1372,255
2785,2024-01-14 22:34:00,22,Sunday,Telegram,Text,6743,947,38
2786,2024-01-18 11:48:00,11,Thursday,Instagram,Image,8832,521,54
2787,2024-01-02 14:27:00,14,Tuesday,VK,Story,5731,941,27
2788,2024-01-28 17:01:00,17,Sunday,Instagram,Text,8045,275,401
2789,2024-01-08 18:45:00,18,Monday,TikTok,Image,7826,196,424
2790,2024-01-05 02:26:00,2,Friday,TikTok,Story,5269,1073,117
2791,2024-01-02 19:11:00,19,Tuesday,VK,Story,9530,1855,369
2792,2024-01-11 12:29:00,12,Thursday,Instagram,Image,9282,1526,208
2793,2024-01-28 17:51:00,17,Sunday,TikTok,Image,6887,1712,74
2794,2024-01-18 11:10:00,11,Thursday,TikTok,Text,4567,400,64
2795,2024-01-23 02:52:00,2,Tuesday,Instagram,Video,5332,1293,336
2796,2024-01-30 18:30:00,18,Tuesday,TikTok,Video,8230,664,355
2797,2024-01-01 21:23:00,21,Monday,Instagram,Video,6296,1749,99
2798,2024-01-24 09:31:00,9,Wednesday,TikTok,Video,4007,185,45
2799,2024-01-01 18:45:00,18,Monday,Instagram,Video,4388,783,315
2800,2024-01-02 01:29:00,1,Tuesday,VK,Text,6834,773,392
2801,2024-01-19 04:10:00,4,Friday,TikTok,Story,1180,1362,428
2802,2024-01-06 20:38:00,20,Saturday,VK,Text,6340,940,443
2803,2024-01-14 22:55:00,22,Sunday,TikTok,Text,297,1233,155
2804,2024-01-12 05:14:00,5,Friday,TikTok,Text,7914,720,239
2805,2024-01-06 13:24:00,13,Saturday,Telegram,Story,7951,1229,352
2806,2024-01-07 18:32:00,18,Sunday,Instagram,Text,9890,835,258
2807,2024-01-19 14:59:00,14,Friday,VK,Text,1700,598,434
2808,2024-01-26 10:32:00,10,Friday,VK,Story,7562,540,135
2809,2024-01-19 09:55:00,9,Friday,VK,Text,6966,1095,369
2810,2024-01-17 19:37:00,19,Wednesday,Instagram,Video,3792,1360,197
2811,2024-01-17 02:12:00,2,Wednesday,Telegram,Image,8975,1939,186
2812,2024-01-23 21:54:00,21,Tuesday,VK,Text,3183,290,115
2813,2024-01-11 10:36:00,10,Thursday,Instagram,Image,4089,1973,444
2814,2024-01-09 03:39:00,3,Tuesday,TikTok,Text,432,1795,57
2815,2024-01-23 09:00:00,9,Tuesday,VK,Text,6206,236,69
2816,2024-01-07 15:47:00,15,Sunday,VK,Video,7433,648,92
2817,2024-01-21 22:09:00,22,Sunday,Telegram,Story,6755,1091,228
2818,2024-01-01 10:45:00,10,Monday,VK,Image,5408,930,395
2819,2024-01-22 11:30:00,11,Monday,VK,Story,4300,486,136
2820,2024-01-12 07:39:00,7,Friday,TikTok,Video,2821,1409,104
2821,2024-01-21 21:30:00,21,Sunday,Instagram,Video,9098,725,304
2822,2024-01-16 05:53:00,5,Tuesday,Instagram,Image,1164,252,338
2823,2024-01-19 09:15:00,9,Friday,Telegram,Story,9180,376,16
2824,2024-01-14 02:48:00,2,Sunday,TikTok,Video,6920,945,53
2825,2024-01-12 04:07:00,4,Friday,Instagram,Text,8612,1877,111
2826,2024-01-07 11:46:00,11,Sunday,TikTok,Text,4057,1533,171
2827,2024-01-01 09:47:00,9,Monday,Instagram,Text,2482,847,415
2828,2024-01-09 20:43:00,20,Tuesday,TikTok,Story,3331,1285,418
2829,2024-01-30 03:05:00,3,Tuesday,Telegram,Text,7108,915,461
2830,2024-01-03 19:59:00,19,Wednesday,VK,Text,1600,1355,304
2831,2024-01-26 01:56:00,1,Friday,Telegram,Video,1668,385,437
2832,2024-01-15 00:55:00,0,Monday,Instagram,Video,5992,1442,143
2833,2024-01-18 22:17:00,22,Thursday,Telegram,Text,3381,720,84
2834,2024-01-18 04:45:00,4,Thursday,VK,Text,9811,1521,11
2835,2024-01-21 21:52:00,21,Sunday,Telegram,Video,4189,352,251
2836,2024-01-18 17:56:00,17,Thursday,Instagram,Image,1965,249,215
2837,2024-01-13 13:39:00,13,Saturday,Instagram,Story,9697,148,125
2838,2024-01-05 11:30:00,11,Friday,Telegram,Story,5700,1155,97
2839,2024-01-10 04:30:00,4,Wednesday,VK,Video,6155,429,391
2840,2024-01-21 03:29:00,3,Sunday,Telegram,Story,104,1594,491
2841,2024-01-04 18:33:00,18,Thursday,VK,Video,8059,313,404
2842,2024-01-24 12:26:00,12,Wednesday,TikTok,Video,1268,124,303
2843,2024-01-28 16:24:00,16,Sunday,VK,Video,2498,352,391
2844,2024-01-13 23:50:00,23,Saturday,TikTok,Video,2730,1284,27
2845,2024-01-08 22:39:00,22,Monday,Telegram,Image,6708,16,335
2846,2024-01-30 01:35:00,1,Tuesday,VK,Text,447,740,265
2847,2024-01-12 03:01:00,3,Friday,TikTok,Text,5961,1622,51
2848,2024-01-05 10:56:00,10,Friday,TikTok,Image,3442,188,142
2849,2024-01-05 20:20:00,20,Friday,TikTok,Story,6600,1178,131
2850,2024-01-13 12:58:00,12,Saturday,Instagram,Story,2674,425,345
2851,2024-01-08 17:01:00,17,Monday,Telegram,Text,3925,675,206
2852,2024-01-29 06:38:00,6,Monday,TikTok,Story,4693,1154,483
2853,2024-01-23 15:22:00,15,Tuesday,VK,Text,5372,1157,479
2854,2024-01-07 08:02:00,8,Sunday,TikTok,Text,8344,159,61
2855,2024-01-09 17:36:00,17,Tuesday,Instagram,Image,248,406,362
2856,2024-01-20 02:36:00,2,Saturday,Telegram,Story,8794,390,485
2857,2024-01-16 13:53:00,13,Tuesday,Instagram,Image,969,1813,131
2858,2024-01-01 18:09:00,18,Monday,Instagram,Text,3621,848,40
2859,2024-01-26 22:26:00,22,Friday,Instagram,Text,3971,10,200
2860,2024-01-07 08:07:00,8,Sunday,VK,Text,1400,1706,98
2861,2024-01-08 06:47:00,6,Monday,Telegram,Video,7695,253,310
2862,2024-01-01 02:35:00,2,Monday,Telegram,Video,4933,1920,283
2863,2024-01-02 08:38:00,8,Tuesday,VK,Video,6770,1431,356
2864,2024-01-08 10:13:00,10,Monday,Telegram,Image,2551,1284,46
2865,2024-01-28 03:52:00,3,Sunday,Instagram,Text,4485,888,136
2866,2024-01-27 18:27:00,18,Saturday,Telegram,Story,8630,1609,129
2867,2024-01-20 23:55:00,23,Saturday,VK,Image,2924,1332,194
2868,2024-01-15 21:27:00,21,Monday,Instagram,Image,6954,769,116
2869,2024-01-26 09:58:00,9,Friday,VK,Image,9985,963,363
2870,2024-01-30 00:54:00,0,Tuesday,TikTok,Story,6064,1330,431
2871,2024-01-18 12:15:00,12,Thursday,Instagram,Text,1086,986,68
2872,2024-01-07 19:14:00,19,Sunday,Instagram,Video,8271,1997,457
2873,2024-01-24 01:29:00,1,Wednesday,Telegram,Text,3590,1533,27
2874,2024-01-16 13:44:00,13,Tuesday,Instagram,Text,8176,1148,334
2875,2024-01-26 23:16:00,23,Friday,VK,Image,3867,1840,13
2876,2024-01-05 10:10:00,10,Friday,Telegram,Image,2106,10,45
2877,2024-01-07 14:48:00,14,Sunday,TikTok,Image,8025,562,470
2878,2024-01-20 15:16:00,15,Saturday,VK,Video,3207,1718,396
2879,2024-01-06 16:19:00,16,Saturday,TikTok,Video,4568,1633,15
2880,2024-01-12 16:43:00,16,Friday,TikTok,Video,3430,491,477
2881,2024-01-17 15:12:00,15,Wednesday,TikTok,Text,8822,1643,423
2882,2024-01-24 00:40:00,0,Wednesday,Instagram,Image,1023,609,455
2883,2024-01-21 11:56:00,11,Sunday,VK,Story,6347,772,208
2884,2024-01-08 06:09:00,6,Monday,VK,Text,8532,1543,157
2885,2024-01-15 16:05:00,16,Monday,Instagram,Video,1996,344,336
2886,2024-01-06 03:38:00,3,Saturday,Telegram,Story,7983,474,226
2887,2024-01-16 19:06:00,19,Tuesday,TikTok,Story,3424,1174,448
2888,2024-01-02 16:54:00,16,Tuesday,VK,Image,913,592,240
2889,2024-01-13 08:01:00,8,Saturday,Instagram,Story,4850,146,57
2890,2024-01-11 13:43:00,13,Thursday,TikTok,Video,7718,1013,471
2891,2024-01-05 15:41:00,15,Friday,Telegram,Image,882,1992,303
2892,2024-01-02 19:17:00,19,Tuesday,Telegram,Story,4155,1644,304
2893,2024-01-01 02:21:00,2,Monday,TikTok,Image,7889,1696,344
2894,2024-01-02 20:19:00,20,Tuesday,Telegram,Story,8299,959,129
2895,2024-01-15 13:40:00,13,Monday,VK,Text,3239,696,216
2896,2024-01-07 06:31:00,6,Sunday,VK,Text,5107,176,13
2897,2024-01-11 10:37:00,10,Thursday,VK,Video,4151,1376,358
2898,2024-01-27 16:29:00,16,Saturday,Telegram,Text,7675,1443,376
2899,2024-01-05 06:22:00,6,Friday,VK,Text,8809,1802,242
2900,2024-01-09 09:49:00,9,Tuesday,Instagram,Text,3290,919,480
2901,2024-01-16 06:50:00,6,Tuesday,VK,Story,5737,1769,144
2902,2024-01-07 02:27:00,2,Sunday,VK,Story,678,889,378
2903,2024-01-30 18:24:00,18,Tuesday,Telegram,Image,8238,851,414
2904,2024-01-06 21:12:00,21,Saturday,VK,Story,4582,74,393
2905,2024-01-17 05:43:00,5,Wednesday,TikTok,Text,1965,1614,325
2906,2024-01-03 22:49:00,22,Wednesday,Instagram,Story,5589,1100,102
2907,2024-01-24 23:18:00,23,Wednesday,Telegram,Video,1476,442,216
2908,2024-01-13 17:51:00,17,Saturday,Instagram,Image,9197,1083,357
2909,2024-01-03 20:08:00,20,Wednesday,TikTok,Image,5508,1347,420
2910,2024-01-11 14:42:00,14,Thursday,Telegram,Story,8263,1342,63
2911,2024-01-14 10:10:00,10,Sunday,Telegram,Text,5158,1636,157
2912,2024-01-30 10:49:00,10,Tuesday,VK,Image,9256,124,161
2913,2024-01-16 02:58:00,2,Tuesday,Instagram,Video,6383,1919,17
2914,2024-01-17 20:24:00,20,Wednesday,TikTok,Video,2076,578,215
2915,2024-01-04 12:35:00,12,Thursday,TikTok,Image,6543,1375,318
2916,2024-01-08 05:32:00,5,Monday,Telegram,Text,4859,1563,48
2917,2024-01-20 16:45:00,16,Saturday,VK,Text,7695,1817,55
2918,2024-01-06 00:30:00,0,Saturday,Telegram,Story,5020,651,346
2919,2024-01-08 15:22:00,15,Monday,Telegram,Story,1987,504,57
2920,2024-01-10 16:27:00,16,Wednesday,Telegram,Image,1091,1302,154
2921,2024-01-10 12:06:00,12,Wednesday,Telegram,Story,5328,950,54
2922,2024-01-21 08:24:00,8,Sunday,TikTok,Story,8146,1113,486
2923,2024-01-10 01:54:00,1,Wednesday,TikTok,Story,6550,1489,340
2924,2024-01-04 02:53:00,2,Thursday,Telegram,Video,3704,1332,18
2925,2024-01-24 18:28:00,18,Wednesday,Telegram,Story,1183,977,486
2926,2024-01-10 19:40:00,19,Wednesday,VK,Image,8726,831,150
2927,2024-01-22 23:35:00,23,Monday,Telegram,Text,120,211,358
2928,2024-01-05 17:36:00,17,Friday,TikTok,Story,9764,1536,367
2929,2024-01-09 01:59:00,1,Tuesday,Instagram,Text,1199,1770,107
2930,2024-01-21 11:32:00,11,Sunday,TikTok,Story,6941,1704,46
2931,2024-01-08 19:20:00,19,Monday,VK,Image,2737,1749,206
2932,2024-01-23 16:58:00,16,Tuesday,TikTok,Video,8681,658,362
2933,2024-01-19 17:17:00,17,Friday,Instagram,Image,7844,1518,449
2934,2024-01-23 18:48:00,18,Tuesday,Telegram,Video,3513,1618,482
2935,2024-01-05 01:07:00,1,Friday,Instagram,Story,7557,569,434
2936,2024-01-23 18:02:00,18,Tuesday,Telegram,Story,1454,1051,339
2937,2024-01-06 17:39:00,17,Saturday,Telegram,Video,6502,487,411
2938,2024-01-11 07:29:00,7,Thursday,TikTok,Image,4621,497,127
2939,2024-01-12 06:32:00,6,Friday,TikTok,Image,5225,992,184
2940,2024-01-29 04:12:00,4,Monday,TikTok,Video,105,788,57
2941,2024-01-17 18:53:00,18,Wednesday,VK,Story,8482,1479,142
2942,2024-01-04 17:34:00,17,Thursday,TikTok,Video,8439,349,399
2943,2024-01-15 16:54:00,16,Monday,VK,Story,4453,1564,96
2944,2024-01-17 08:47:00,8,Wednesday,TikTok,Video,3650,621,46
2945,2024-01-25 12:12:00,12,Thursday,Telegram,Story,8131,125,190
2946,2024-01-07 10:37:00,10,Sunday,VK,Video,4205,1891,139
2947,2024-01-22 22:40:00,22,Monday,Instagram,Text,9402,83,102
2948,2024-01-07 20:45:00,20,Sunday,VK,Story,5183,1825,230
2949,2024-01-01 12:58:00,12,Monday,VK,Image,8916,1302,426
2950,2024-01-21 06:05:00,6,Sunday,Instagram,Video,2275,1670,339
2951,2024-01-02 00:52:00,0,Tuesday,VK,Image,9370,125,412
2952,2024-01-22 03:42:00,3,Monday,Telegram,Video,8837,1719,490
2953,2024-01-10 10:55:00,10,Wednesday,TikTok,Image,5324,1726,48
2954,2024-01-30 19:46:00,19,Tuesday,Instagram,Image,1295,1771,386
2955,2024-01-06 10:51:00,10,Saturday,TikTok,Video,2169,1702,111
2956,2024-01-12 07:28:00,7,Friday,Telegram,Video,3458,1197,452
2957,2024-01-05 23:16:00,23,Friday,Instagram,Image,2538,1616,315
2958,2024-01-02 10:04:00,10,Tuesday,TikTok,Image,8908,1255,321
2959,2024-01-06 02:48:00,2,Saturday,TikTok,Image,4344,135,86
2960,2024-01-14 19:40:00,19,Sunday,Telegram,Story,3443,666,381
2961,2024-01-22 06:00:00,6,Monday,TikTok,Story,1911,1209,473
2962,2024-01-18 19:14:00,19,Thursday,Telegram,Text,271,673,281
2963,2024-01-07 08:48:00,8,Sunday,VK,Story,4242,1727,326
2964,2024-01-15 13:21:00,13,Monday,Telegram,Story,725,1408,251
2965,2024-01-17 13:32:00,13,Wednesday,VK,Video,6006,1000,73
2966,2024-01-23 23:50:00,23,Tuesday,Instagram,Text,8083,1027,452
2967,2024-01-23 08:14:00,8,Tuesday,TikTok,Text,4163,868,46
2968,2024-01-24 18:15:00,18,Wednesday,Telegram,Story,8744,1531,75
2969,2024-01-19 17:15:00,17,Friday,Telegram,Video,9710,94,95
2970,2024-01-05 13:41:00,13,Friday,TikTok,Video,8242,1909,425
